team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_opponent_adjusted_scoreline_quality,vrs_map_win_opponent_quality,vrs_map_win_sample_confidence,vrs_scoreline_sample_confidence,vrs_map_veto_credibility,vrs_map_veto_strength,vrs_pick_ban_opponent_pool_proxy,vrs_bo1_single_map_upset_risk,vrs_bo3_map_depth_strength,vrs_overtime_strong_opponent_signal,vrs_weak_opponent_close_penalty,vrs_recent_strong_opponent_score,vrs_expected_margin_residual,vrs_expected_margin_residual_confidence,vrs_team_volatility,vrs_seed_volatility_rebound,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
3DMAX,Dust2,4,3,75.00,70.50,-0.250000,-0.043750,1,0,61.62,70.50,1.609438,-0.043750,-0.250000,0.250000,0.000000,0.063194,11.631187,8.200000,0.025277,0.500000,57.843976,0.116207,0.246000,0.164000,0.000000,0.076250,-0.031933,-1.025000,-0.410000,5.673403,0.000000,0,0,50.00,67.50,-0.250000,-0.043750,0,0,67.50,-0.043750,0.000000,0,0,50.00,67.50,-0.250000,-0.043750,0,0,67.50,-0.043750,0.000000,3,2,66.67,67.22,-1.000000,-0.100000,0,0,67.22,-0.100000,1.386294,3,2,66.67,67.22,-1.000000,-0.100000,0,0,67.22,-0.100000,1.386294,3,2,66.67,67.22,-1.000000,-0.100000,0,0,67.22,-0.100000,1.386294,4,3,75.00,70.50,-0.250000,-0.043750,1,0,70.50,-0.043750,1.609438,4,3,75.00,70.50,-0.250000,-0.043750,1,0,70.50,-0.043750,1.609438,0,0,50.00,67.50,-0.250000,-0.043750,0,0,0,0,50.00,67.50,-0.250000,-0.043750,0,0,3,2,66.67,67.22,-1.000000,-0.100000,0,0,0,0,50.00,67.50,-0.250000,-0.043750,0,0,0,0,50.00,67.50,-0.250000,-0.043750,0,0,1,1,100.00,72.14,2.000000,0.125000,1,0,0,0,50.00,67.50,-0.250000,-0.043750,0,0
3DMAX,Inferno,5,2,40.00,41.64,1.200000,0.120000,0,1,46.32,41.64,1.791759,0.120000,1.200000,0.000000,0.200000,0.232400,-4.808255,-4.181818,0.116200,0.500000,47.517975,-0.036771,0.083636,0.000000,0.000000,0.000000,0.051020,0.260000,0.130000,5.418487,0.000000,0,0,50.00,43.00,1.200000,0.120000,0,0,43.00,0.120000,0.000000,1,1,100.00,51.14,10.000000,1.000000,0,0,51.14,1.000000,0.693147,3,2,66.67,50.89,4.000000,0.400000,0,0,50.89,0.400000,1.386294,4,2,50.00,45.80,2.000000,0.200000,0,0,45.80,0.200000,1.609438,5,2,40.00,41.64,1.200000,0.120000,0,1,41.64,0.120000,1.791759,5,2,40.00,41.64,1.200000,0.120000,0,1,41.64,0.120000,1.791759,5,2,40.00,41.64,1.200000,0.120000,0,1,41.64,0.120000,1.791759,0,0,50.00,43.00,1.200000,0.120000,0,0,1,1,100.00,51.14,10.000000,1.000000,0,0,2,1,50.00,44.75,1.000000,0.100000,0,0,1,0,0.00,36.86,-4.000000,-0.400000,0,0,1,0,0.00,36.86,-2.000000,-0.200000,0,1,0,0,50.00,43.00,1.200000,0.120000,0,0,0,0,50.00,43.00,1.200000,0.120000,0,0
3DMAX,Nuke,7,5,71.43,68.46,2.571429,0.246429,1,1,68.95,68.46,2.079442,0.246429,2.571429,0.142857,0.142857,0.332089,10.329231,12.923077,0.232463,0.500000,62.791960,0.189511,0.110769,0.258462,0.000000,0.000000,0.054875,1.300000,0.910000,5.653245,0.000000,0,0,50.00,65.00,2.571429,0.246429,0,0,65.00,0.246429,0.000000,1,1,100.00,70.00,7.000000,0.700000,0,0,70.00,0.700000,0.693147,4,3,75.00,69.00,2.250000,0.225000,0,0,69.00,0.225000,1.609438,5,4,80.00,71.82,2.200000,0.205000,1,0,71.82,0.205000,1.791759,6,4,66.67,65.83,1.500000,0.137500,1,1,65.83,0.137500,1.945910,7,5,71.43,68.46,2.571429,0.246429,1,1,68.46,0.246429,2.079442,7,5,71.43,68.46,2.571429,0.246429,1,1,68.46,0.246429,2.079442,0,0,50.00,65.00,2.571429,0.246429,0,0,1,1,100.00,70.00,7.000000,0.700000,0,0,3,2,66.67,65.56,0.666667,0.066667,0,0,1,1,100.00,70.00,2.000000,0.125000,1,0,1,0,0.00,55.71,-2.000000,-0.200000,0,1,1,1,100.00,70.00,9.000000,0.900000,0,0,0,0,50.00,65.00,2.571429,0.246429,0,0
9INE,Ancient,1,0,0.00,12.86,-7.000000,-0.700000,0,0,30.49,12.86,0.693147,-0.700000,-7.000000,0.000000,0.000000,-0.386400,-23.511429,-3.714286,-0.038640,0.500000,36.828652,-0.195131,0.668571,0.000000,0.000000,0.000000,-0.250447,-4.100000,-0.410000,0.000000,0.000000,0,0,50.00,15.00,-7.000000,-0.700000,0,0,15.00,-0.700000,0.000000,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,1,0,0.00,12.86,-7.000000,-0.700000,0,0,12.86,-0.700000,0.693147,0,0,50.00,15.00,-7.000000,-0.700000,0,0,1,0,0.00,12.86,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0
9INE,Inferno,2,0,0.00,11.25,-6.500000,-0.650000,0,0,26.61,11.25,1.098612,-0.650000,-6.500000,0.000000,0.000000,-0.406400,-23.443750,-7.750000,-0.081280,0.500000,34.208732,-0.233945,0.620000,0.000000,0.000000,0.000000,-0.180747,-4.400000,-0.880000,0.500000,0.000000,0,0,50.00,15.00,-6.500000,-0.650000,0,0,15.00,-0.650000,0.000000,1,0,0.00,12.86,-6.000000,-0.600000,0,0,12.86,-0.600000,0.693147,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,0,0,50.00,15.00,-6.500000,-0.650000,0,0,1,0,0.00,12.86,-6.000000,-0.600000,0,0,1,0,0.00,12.86,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0
9INE,Overpass,1,0,0.00,12.86,-4.000000,-0.400000,0,0,32.47,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,-0.241200,-22.731429,-3.714286,-0.024120,0.500000,38.164129,-0.175346,0.668571,0.000000,0.000000,0.000000,-0.137875,-1.700000,-0.170000,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
9z,Ancient,3,1,33.33,36.67,-2.000000,-0.200000,0,0,41.73,36.67,1.386294,-0.200000,-2.000000,0.000000,0.000000,-0.121467,-7.102222,-4.000000,-0.036440,0.500000,44.417073,-0.082710,0.186667,0.000000,0.000000,0.000000,-0.019136,-0.466667,-0.140000,4.320494,0.000000,0,0,50.00,38.33,-2.000000,-0.200000,0,0,38.33,-0.200000,0.000000,0,0,50.00,38.33,-2.000000,-0.200000,0,0,38.33,-0.200000,0.000000,0,0,50.00,38.33,-2.000000,-0.200000,0,0,38.33,-0.200000,0.000000,2,1,50.00,41.25,-1.000000,-0.100000,0,0,41.25,-0.100000,1.098612,2,1,50.00,41.25,-1.000000,-0.100000,0,0,41.25,-0.100000,1.098612,3,1,33.33,36.67,-2.000000,-0.200000,0,0,36.67,-0.200000,1.386294,3,1,33.33,36.67,-2.000000,-0.200000,0,0,36.67,-0.200000,1.386294,0,0,50.00,38.33,-2.000000,-0.200000,0,0,0,0,50.00,38.33,-2.000000,-0.200000,0,0,0,0,50.00,38.33,-2.000000,-0.200000,0,0,2,1,50.00,41.25,-1.000000,-0.100000,0,0,0,0,50.00,38.33,-2.000000,-0.200000,0,0,1,0,0.00,32.86,-4.000000,-0.400000,0,0,0,0,50.00,38.33,-2.000000,-0.200000,0,0
9z,Dust2,1,0,0.00,12.86,-2.000000,-0.125000,1,1,29.57,12.86,0.693147,-0.125000,-2.000000,1.000000,1.000000,-0.130625,-15.971429,-3.714286,-0.013062,0.500000,36.212512,-0.204259,0.668571,0.000000,0.000000,0.700000,-0.004991,-3.400000,-0.340000,0.000000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,0,0,50.00,15.00,-2.000000,-0.125000,0,0,15.00,-0.125000,0.000000,1,0,0.00,12.86,-2.000000,-0.125000,1,1,12.86,-0.125000,0.693147,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,0,0,50.00,15.00,-2.000000,-0.125000,0,0,1,0,0.00,12.86,-2.000000,-0.125000,1,1
9z,Inferno,3,0,0.00,10.00,-5.333333,-0.495833,1,1,23.37,10.00,1.386294,-0.495833,-5.333333,0.333333,0.333333,-0.397871,-20.793333,-12.000000,-0.119361,0.500000,32.024610,-0.266302,0.560000,0.000000,0.000000,0.000000,-0.050121,-4.166667,-1.250000,2.054805,0.000000,0,0,50.00,15.00,-5.333333,-0.495833,0,0,15.00,-0.495833,0.000000,0,0,50.00,15.00,-5.333333,-0.495833,0,0,15.00,-0.495833,0.000000,0,0,50.00,15.00,-5.333333,-0.495833,0,0,15.00,-0.495833,0.000000,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,3,0,0.00,10.00,-5.333333,-0.495833,1,1,10.00,-0.495833,1.386294,0,0,50.00,15.00,-5.333333,-0.495833,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0,0,0,50.00,15.00,-5.333333,-0.495833,0,0,1,0,0.00,12.86,-8.000000,-0.800000,0,0,1,0,0.00,12.86,-5.000000,-0.500000,0,0,1,0,0.00,12.86,-3.000000,-0.187500,1,1,0,0,50.00,15.00,-5.333333,-0.495833,0,0
9z,Mirage,2,2,100.00,88.75,2.000000,0.200000,0,0,70.72,88.75,1.098612,0.200000,2.000000,0.000000,0.000000,0.189800,20.324375,7.750000,0.037960,0.500000,63.985543,0.207193,0.620000,0.155000,0.000000,0.125000,0.022876,3.300000,0.660000,0.000000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,2,2,100.00,88.75,2.000000,0.200000,0,0,88.75,0.200000,1.098612,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0
9z,Nuke,4,1,25.00,29.50,-3.000000,-0.300000,0,1,34.33,29.50,1.609438,-0.300000,-3.000000,0.000000,0.250000,-0.186375,-10.806063,-8.200000,-0.074550,0.500000,39.422894,-0.156698,0.246000,0.000000,0.000000,0.125000,-0.047821,-1.625000,-0.650000,6.363961,0.000000,0,0,50.00,32.50,-3.000000,-0.300000,0,0,32.50,-0.300000,0.000000,0,0,50.00,32.50,-3.000000,-0.300000,0,0,32.50,-0.300000,0.000000,0,0,50.00,32.50,-3.000000,-0.300000,0,0,32.50,-0.300000,0.000000,2,0,0.00,24.37,-8.500000,-0.850000,0,0,24.37,-0.850000,1.098612,3,1,33.33,32.78,-3.333333,-0.333333,0,0,32.78,-0.333333,1.386294,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,4,1,25.00,29.50,-3.000000,-0.300000,0,1,29.50,-0.300000,1.609438,0,0,50.00,32.50,-3.000000,-0.300000,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0,0,0,50.00,32.50,-3.000000,-0.300000,0,0,2,0,0.00,24.37,-8.500000,-0.850000,0,0,1,1,100.00,42.14,7.000000,0.700000,0,0,1,0,0.00,27.86,-2.000000,-0.200000,0,1,0,0,50.00,32.50,-3.000000,-0.300000,0,0
9z,Overpass,6,4,66.67,64.17,1.500000,0.150000,0,0,64.05,64.17,1.945910,0.150000,1.500000,0.000000,0.000000,0.187083,7.289931,8.500000,0.112250,0.500000,59.484178,0.140506,0.113333,0.170000,0.000000,0.000000,0.030252,2.516667,1.510000,4.573474,0.000000,0,0,50.00,61.67,1.500000,0.150000,0,0,61.67,0.150000,0.000000,0,0,50.00,61.67,1.500000,0.150000,0,0,61.67,0.150000,0.000000,0,0,50.00,61.67,1.500000,0.150000,0,0,61.67,0.150000,0.000000,3,3,100.00,74.44,5.333333,0.533333,0,0,74.44,0.533333,1.386294,4,4,100.00,77.00,4.500000,0.450000,0,0,77.00,0.450000,1.609438,5,4,80.00,70.00,2.400000,0.240000,0,0,70.00,0.240000,1.791759,6,4,66.67,64.17,1.500000,0.150000,0,0,64.17,0.150000,1.945910,0,0,50.00,61.67,1.500000,0.150000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0,0,0,50.00,61.67,1.500000,0.150000,0,0,3,3,100.00,74.44,5.333333,0.533333,0,0,1,1,100.00,67.14,2.000000,0.200000,0,0,1,0,0.00,52.86,-6.000000,-0.600000,0,0,1,0,0.00,52.86,-3.000000,-0.300000,0,0
AM,Dust2,2,1,50.00,50.00,1.000000,0.100000,0,0,55.50,50.00,1.098612,0.100000,1.000000,0.000000,0.000000,0.270000,0.000000,0.000000,0.054000,0.500000,53.709314,0.054953,0.000000,0.000000,0.000000,0.000000,-0.026917,8.100000,1.620000,7.000000,0.000000,0,0,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,0.000000,0,0,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,0.000000,1,0,0.00,42.86,-6.000000,-0.600000,0,0,42.86,-0.600000,0.693147,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,1,0,0.00,42.86,-6.000000,-0.600000,0,0,1,1,100.00,57.14,8.000000,0.800000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0
AM,Inferno,1,1,100.00,87.14,5.000000,0.500000,0,0,73.29,87.14,0.693147,0.500000,5.000000,0.000000,0.000000,0.570000,21.171429,3.714286,0.057000,0.500000,65.720814,0.232901,0.668571,0.074286,0.000000,0.000000,0.086309,11.600000,1.160000,0.000000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,1,1,100.00,87.14,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0
AM,Mirage,1,0,0.00,12.86,-2.000000,-0.200000,0,1,36.68,12.86,0.693147,-0.200000,-2.000000,0.000000,1.000000,-0.139300,-21.301429,-3.714286,-0.013930,0.500000,41.011705,-0.133160,0.668571,0.000000,0.500000,0.000000,-0.036812,4.700000,0.470000,0.000000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0
AM,Nuke,1,0,0.00,12.86,-4.000000,-0.250000,1,1,36.85,12.86,0.693147,-0.250000,-4.000000,1.000000,1.000000,-0.174125,-21.301429,-3.714286,-0.017413,0.500000,41.122783,-0.131514,0.668571,0.000000,1.500000,0.000000,-0.046015,2.700000,0.270000,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.250000,0,0,15.00,-0.250000,0.000000,0,0,50.00,15.00,-4.000000,-0.250000,0,0,15.00,-0.250000,0.000000,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,1,0,0.00,12.86,-4.000000,-0.250000,1,1,12.86,-0.250000,0.693147,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0,1,0,0.00,12.86,-4.000000,-0.250000,1,1,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0,0,0,50.00,15.00,-4.000000,-0.250000,0,0
Acend,Ancient,2,0,0.00,11.25,-3.000000,-0.262500,1,1,32.01,11.25,1.098612,-0.262500,-3.000000,0.500000,0.500000,-0.167213,-22.426562,-7.750000,-0.033443,0.500000,37.853572,-0.179947,0.620000,0.000000,0.000000,0.000000,-0.106975,3.250000,0.650000,1.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.262500,0,0,15.00,-0.262500,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,2,0,0.00,11.25,-3.000000,-0.262500,1,1,11.25,-0.262500,1.098612,0,0,50.00,15.00,-3.000000,-0.262500,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0,1,0,0.00,12.86,-2.000000,-0.125000,1,1,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0,0,0,50.00,15.00,-3.000000,-0.262500,0,0
