team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
BIG,Dust2,8,5,62.50,60.89,2.000000,0.185937,1,1,62.38,60.89,2.197225,0.185937,2.000000,0.125000,0.125000,0,0,50.00,58.75,2.000000,0.185937,0,0,58.75,0.185937,0.000000,1,0,0.00,50.36,-4.000000,-0.400000,0,0,50.36,-0.400000,0.693147,2,1,50.00,56.56,1.500000,0.150000,0,0,56.56,0.150000,1.098612,3,1,33.33,50.28,0.333333,0.033333,0,1,50.28,0.033333,1.386294,5,2,40.00,50.23,0.000000,-0.022500,1,1,50.23,-0.022500,1.791759,6,3,50.00,54.38,1.166667,0.097917,1,1,54.38,0.097917,1.945910,8,5,62.50,60.89,2.000000,0.185937,1,1,60.89,0.185937,2.197225,0,0,50.00,58.75,2.000000,0.185937,0,0,1,0,0.00,50.36,-4.000000,-0.400000,0,0,1,1,100.00,64.64,7.000000,0.700000,0,0,1,0,0.00,50.36,-2.000000,-0.200000,0,1,2,1,50.00,56.56,-0.500000,-0.106250,1,0,1,1,100.00,64.64,7.000000,0.700000,0,0,2,2,100.00,69.06,4.500000,0.450000,0,0
BIG,Inferno,4,4,100.00,91.00,6.250000,0.575000,0,0,95.00,91.00,1.609438,0.575000,6.250000,0.000000,0.000000,0,0,50.00,85.00,6.250000,0.575000,0,0,85.00,0.575000,0.000000,0,0,50.00,85.00,6.250000,0.575000,0,0,85.00,0.575000,0.000000,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,3,3,100.00,90.00,6.666667,0.600000,0,0,90.00,0.600000,1.386294,3,3,100.00,90.00,6.666667,0.600000,0,0,90.00,0.600000,1.386294,3,3,100.00,90.00,6.666667,0.600000,0,0,90.00,0.600000,1.386294,4,4,100.00,91.00,6.250000,0.575000,0,0,91.00,0.575000,1.609438,0,0,50.00,85.00,6.250000,0.575000,0,0,0,0,50.00,85.00,6.250000,0.575000,0,0,1,1,100.00,87.14,3.000000,0.300000,0,0,2,2,100.00,88.75,8.500000,0.750000,0,0,0,0,50.00,85.00,6.250000,0.575000,0,0,0,0,50.00,85.00,6.250000,0.575000,0,0,1,1,100.00,87.14,5.000000,0.500000,0,0
BIG,Mirage,11,8,72.73,70.32,1.545455,0.170455,1,1,71.68,70.32,2.484907,0.170455,1.545455,0.090909,0.090909,0,0,50.00,65.91,1.545455,0.170455,0,0,65.91,0.170455,0.000000,0,0,50.00,65.91,1.545455,0.170455,0,0,65.91,0.170455,0.000000,2,1,50.00,61.93,0.000000,0.037500,1,1,61.93,0.037500,1.098612,3,1,33.33,55.05,-3.666667,-0.308333,1,1,55.05,-0.308333,1.386294,5,3,60.00,63.22,-0.200000,0.015000,1,1,63.22,0.015000,1.791759,8,5,62.50,63.96,-0.125000,0.009375,1,1,63.96,0.009375,2.197225,11,8,72.73,70.32,1.545455,0.170455,1,1,70.32,0.170455,2.484907,0,0,50.00,65.91,1.545455,0.170455,0,0,0,0,50.00,65.91,1.545455,0.170455,0,0,2,1,50.00,61.93,0.000000,0.037500,1,1,1,0,0.00,56.49,-11.000000,-1.000000,0,0,2,2,100.00,74.43,5.000000,0.500000,0,0,3,2,66.67,66.16,0.000000,0.000000,0,0,3,3,100.00,77.27,6.000000,0.600000,0,0
BIG,Nuke,4,2,50.00,50.00,-0.750000,-0.112500,1,0,49.10,50.00,1.609438,-0.112500,-0.750000,0.250000,0.000000,0,0,50.00,50.00,-0.750000,-0.112500,0,0,50.00,-0.112500,0.000000,0,0,50.00,50.00,-0.750000,-0.112500,0,0,50.00,-0.112500,0.000000,1,1,100.00,57.14,2.000000,0.200000,0,0,57.14,0.200000,0.693147,3,1,33.33,44.44,-2.333333,-0.233333,0,0,44.44,-0.233333,1.386294,3,1,33.33,44.44,-2.333333,-0.233333,0,0,44.44,-0.233333,1.386294,4,2,50.00,50.00,-0.750000,-0.112500,1,0,50.00,-0.112500,1.609438,4,2,50.00,50.00,-0.750000,-0.112500,1,0,50.00,-0.112500,1.609438,0,0,50.00,50.00,-0.750000,-0.112500,0,0,0,0,50.00,50.00,-0.750000,-0.112500,0,0,1,1,100.00,57.14,2.000000,0.200000,0,0,2,0,0.00,37.50,-4.500000,-0.450000,0,0,0,0,50.00,50.00,-0.750000,-0.112500,0,0,1,1,100.00,57.14,4.000000,0.250000,1,0,0,0,50.00,50.00,-0.750000,-0.112500,0,0
BIG,Overpass,18,12,66.67,65.42,2.055556,0.203472,2,3,67.04,65.42,2.944439,0.203472,2.055556,0.111111,0.166667,0,0,50.00,61.67,2.055556,0.203472,0,0,61.67,0.203472,0.000000,1,0,0.00,52.86,-6.000000,-0.600000,0,0,52.86,-0.600000,0.693147,4,2,50.00,57.00,-0.500000,-0.087500,1,1,57.00,-0.087500,1.609438,8,4,50.00,55.00,0.000000,-0.004687,2,2,55.00,-0.004687,2.197225,10,6,60.00,60.62,1.000000,0.096250,2,2,60.62,0.096250,2.397895,11,7,63.64,62.94,1.818182,0.178409,2,2,62.94,0.178409,2.484907,18,12,66.67,65.42,2.055556,0.203472,2,3,65.42,0.203472,2.944439,0,0,50.00,61.67,2.055556,0.203472,0,0,1,0,0.00,52.86,-6.000000,-0.600000,0,0,3,2,66.67,63.33,1.333333,0.083333,1,1,4,2,50.00,57.00,0.500000,0.078125,1,1,2,2,100.00,71.25,5.000000,0.500000,0,0,1,1,100.00,67.14,10.000000,1.000000,0,0,7,5,71.43,66.92,2.428571,0.242857,0,1
BetBoom,Ancient,14,7,50.00,50.00,0.928571,0.092857,0,2,50.74,50.00,2.708050,0.092857,0.928571,0.000000,0.142857,1,0,0.00,42.86,-5.000000,-0.500000,0,0,42.86,-0.500000,0.693147,5,1,20.00,36.36,-1.400000,-0.140000,0,1,36.36,-0.140000,1.791759,5,1,20.00,36.36,-1.400000,-0.140000,0,1,36.36,-0.140000,1.791759,7,2,28.57,38.46,-1.285714,-0.128571,0,1,38.46,-0.128571,2.079442,10,4,40.00,43.75,0.200000,0.020000,0,2,43.75,0.020000,2.397895,12,5,41.67,44.44,0.416667,0.041667,0,2,44.44,0.041667,2.564949,14,7,50.00,50.00,0.928571,0.092857,0,2,50.00,0.092857,2.708050,1,0,0.00,42.86,-5.000000,-0.500000,0,0,4,1,25.00,40.00,-0.500000,-0.050000,0,1,0,0,50.00,50.00,0.928571,0.092857,0,0,2,1,50.00,50.00,-1.000000,-0.100000,0,0,3,2,66.67,55.56,3.666667,0.366667,0,1,2,1,50.00,50.00,1.500000,0.150000,0,0,2,2,100.00,62.50,4.000000,0.400000,0,0
BetBoom,Anubis,11,7,63.64,62.19,1.727273,0.163636,0,0,63.50,62.19,2.484907,0.163636,1.727273,0.000000,0.000000,1,1,100.00,65.32,3.000000,0.300000,0,0,65.32,0.300000,0.693147,6,6,100.00,79.77,4.166667,0.416667,0,0,79.77,0.416667,1.945910,6,6,100.00,79.77,4.166667,0.416667,0,0,79.77,0.416667,1.945910,6,6,100.00,79.77,4.166667,0.416667,0,0,79.77,0.416667,1.945910,7,6,85.71,73.64,2.714286,0.271429,0,0,73.64,0.271429,2.079442,7,6,85.71,73.64,2.714286,0.271429,0,0,73.64,0.271429,2.079442,11,7,63.64,62.19,1.727273,0.163636,0,0,62.19,0.163636,2.484907,1,1,100.00,65.32,3.000000,0.300000,0,0,5,5,100.00,77.93,4.400000,0.440000,0,0,0,0,50.00,59.55,1.727273,0.163636,0,0,0,0,50.00,59.55,1.727273,0.163636,0,0,1,0,0.00,51.04,-6.000000,-0.600000,0,0,0,0,50.00,59.55,1.727273,0.163636,0,0,4,1,25.00,45.73,0.000000,-0.025000,0,0
BetBoom,Dust2,10,7,70.00,67.75,3.200000,0.310000,0,1,70.23,67.75,2.397895,0.310000,3.200000,0.000000,0.100000,0,0,50.00,64.00,3.200000,0.310000,0,0,64.00,0.310000,0.000000,4,3,75.00,68.40,3.000000,0.300000,0,0,68.40,0.300000,1.609438,5,4,80.00,71.27,3.000000,0.300000,0,0,71.27,0.300000,1.791759,5,4,80.00,71.27,3.000000,0.300000,0,0,71.27,0.300000,1.791759,7,6,85.71,75.69,5.142857,0.500000,0,0,75.69,0.500000,2.079442,8,7,87.50,77.43,4.750000,0.462500,0,0,77.43,0.462500,2.197225,10,7,70.00,67.75,3.200000,0.310000,0,1,67.75,0.310000,2.397895,0,0,50.00,64.00,3.200000,0.310000,0,0,4,3,75.00,68.40,3.000000,0.300000,0,0,1,1,100.00,69.14,3.000000,0.300000,0,0,0,0,50.00,64.00,3.200000,0.310000,0,0,2,2,100.00,73.00,10.500000,1.000000,0,0,1,1,100.00,69.14,2.000000,0.200000,0,0,2,0,0.00,48.00,-3.000000,-0.300000,0,1
BetBoom,Mirage,17,9,52.94,52.71,0.058824,-0.005147,3,1,52.67,52.71,2.890372,-0.005147,0.058824,0.176471,0.058824,0,0,50.00,52.06,0.058824,-0.005147,0,0,52.06,-0.005147,0.000000,6,2,33.33,42.70,-2.333333,-0.220833,1,1,42.70,-0.220833,1.945910,8,3,37.50,43.74,-2.500000,-0.254688,2,1,43.74,-0.254688,2.197225,12,5,41.67,45.13,-1.416667,-0.144792,2,1,45.13,-0.144792,2.564949,14,7,50.00,50.62,-0.714286,-0.084821,3,1,50.62,-0.084821,2.708050,15,7,46.67,48.21,-0.933333,-0.105833,3,1,48.21,-0.105833,2.772589,17,9,52.94,52.71,0.058824,-0.005147,3,1,52.71,-0.005147,2.890372,0,0,50.00,52.06,0.058824,-0.005147,0,0,6,2,33.33,42.70,-2.333333,-0.220833,1,1,2,1,50.00,51.54,-3.000000,-0.356250,1,0,4,2,50.00,51.24,0.750000,0.075000,0,0,2,2,100.00,64.04,3.500000,0.275000,1,0,1,0,0.00,44.62,-4.000000,-0.400000,0,0,2,2,100.00,64.04,7.500000,0.750000,0,0
BetBoom,Nuke,14,9,64.29,63.00,-0.214286,-0.021429,0,0,62.83,63.00,2.708050,-0.021429,-0.214286,0.000000,0.000000,2,1,50.00,57.50,-1.000000,-0.100000,0,0,57.50,-0.100000,1.098612,5,2,40.00,50.91,-2.800000,-0.280000,0,0,50.91,-0.280000,1.791759,8,4,50.00,54.29,-1.750000,-0.175000,0,0,54.29,-0.175000,2.197225,10,5,50.00,53.75,-1.800000,-0.180000,0,0,53.75,-0.180000,2.397895,11,6,54.55,56.47,-1.454545,-0.145455,0,0,56.47,-0.145455,2.484907,11,6,54.55,56.47,-1.454545,-0.145455,0,0,56.47,-0.145455,2.484907,14,9,64.29,63.00,-0.214286,-0.021429,0,0,63.00,-0.021429,2.708050,2,1,50.00,57.50,-1.000000,-0.100000,0,0,3,1,33.33,51.11,-4.000000,-0.400000,0,0,3,2,66.67,62.22,0.000000,-0.000000,0,0,2,1,50.00,57.50,-2.000000,-0.200000,0,0,1,1,100.00,65.71,2.000000,0.200000,0,0,0,0,50.00,60.00,-0.214286,-0.021429,0,0,3,3,100.00,73.33,4.333333,0.433333,0,0
BetBoom,Overpass,13,6,46.15,46.52,-1.307692,-0.123077,0,2,45.53,46.52,2.639057,-0.123077,-1.307692,0.000000,0.153846,1,0,0.00,40.55,-5.000000,-0.500000,0,0,40.55,-0.500000,0.693147,3,1,33.33,42.65,-3.000000,-0.300000,0,0,42.65,-0.300000,1.386294,5,1,20.00,34.90,-4.000000,-0.400000,0,1,34.90,-0.400000,1.791759,7,1,14.29,29.53,-3.571429,-0.357143,0,2,29.53,-0.357143,2.079442,8,1,12.50,27.42,-4.500000,-0.437500,0,2,27.42,-0.437500,2.197225,9,2,22.22,32.26,-3.555556,-0.344444,0,2,32.26,-0.344444,2.302585,13,6,46.15,46.52,-1.307692,-0.123077,0,2,46.52,-0.123077,2.639057,1,0,0.00,40.55,-5.000000,-0.500000,0,0,2,1,50.00,47.98,-2.000000,-0.200000,0,0,2,0,0.00,35.48,-5.500000,-0.550000,0,1,2,0,0.00,35.48,-2.500000,-0.250000,0,1,1,0,0.00,40.55,-11.000000,-1.000000,0,0,1,1,100.00,54.84,4.000000,0.400000,0,0,4,4,100.00,68.38,3.750000,0.375000,0,0
Betclic,Ancient,2,0,0.00,11.25,-5.500000,-0.550000,0,0,6.85,11.25,1.098612,-0.550000,-5.500000,0.000000,0.000000,0,0,50.00,15.00,-5.500000,-0.550000,0,0,15.00,-0.550000,0.000000,0,0,50.00,15.00,-5.500000,-0.550000,0,0,15.00,-0.550000,0.000000,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,2,0,0.00,11.25,-5.500000,-0.550000,0,0,11.25,-0.550000,1.098612,2,0,0.00,11.25,-5.500000,-0.550000,0,0,11.25,-0.550000,1.098612,2,0,0.00,11.25,-5.500000,-0.550000,0,0,11.25,-0.550000,1.098612,2,0,0.00,11.25,-5.500000,-0.550000,0,0,11.25,-0.550000,1.098612,0,0,50.00,15.00,-5.500000,-0.550000,0,0,0,0,50.00,15.00,-5.500000,-0.550000,0,0,1,0,0.00,12.86,-5.000000,-0.500000,0,0,1,0,0.00,12.86,-6.000000,-0.600000,0,0,0,0,50.00,15.00,-5.500000,-0.550000,0,0,0,0,50.00,15.00,-5.500000,-0.550000,0,0,0,0,50.00,15.00,-5.500000,-0.550000,0,0
Betclic,Anubis,2,0,0.00,11.25,-6.000000,-0.600000,0,0,6.45,11.25,1.098612,-0.600000,-6.000000,0.000000,0.000000,0,0,50.00,15.00,-6.000000,-0.600000,0,0,15.00,-0.600000,0.000000,0,0,50.00,15.00,-6.000000,-0.600000,0,0,15.00,-0.600000,0.000000,0,0,50.00,15.00,-6.000000,-0.600000,0,0,15.00,-0.600000,0.000000,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,0,0,50.00,15.00,-6.000000,-0.600000,0,0,0,0,50.00,15.00,-6.000000,-0.600000,0,0,0,0,50.00,15.00,-6.000000,-0.600000,0,0,2,0,0.00,11.25,-6.000000,-0.600000,0,0,0,0,50.00,15.00,-6.000000,-0.600000,0,0,0,0,50.00,15.00,-6.000000,-0.600000,0,0,0,0,50.00,15.00,-6.000000,-0.600000,0,0
Betclic,Nuke,1,0,0.00,12.86,-8.000000,-0.800000,0,0,6.46,12.86,0.693147,-0.800000,-8.000000,0.000000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,1,0,0.00,12.86,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0
Betclic,Overpass,1,0,0.00,12.86,-10.000000,-1.000000,0,0,5.00,12.86,0.693147,-1.000000,-10.000000,0.000000,0.000000,0,0,50.00,15.00,-10.000000,-1.000000,0,0,15.00,-1.000000,0.000000,0,0,50.00,15.00,-10.000000,-1.000000,0,0,15.00,-1.000000,0.000000,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,1,0,0.00,12.86,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0
Bounty Hunters,Ancient,1,0,0.00,12.86,-5.000000,-0.500000,0,0,8.86,12.86,0.693147,-0.500000,-5.000000,0.000000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,1,0,0.00,12.86,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0
Bounty Hunters,Anubis,1,0,0.00,12.86,-3.000000,-0.157895,1,1,11.59,12.86,0.693147,-0.157895,-3.000000,1.000000,1.000000,0,0,50.00,15.00,-3.000000,-0.157895,0,0,15.00,-0.157895,0.000000,0,0,50.00,15.00,-3.000000,-0.157895,0,0,15.00,-0.157895,0.000000,1,0,0.00,12.86,-3.000000,-0.157895,1,1,12.86,-0.157895,0.693147,1,0,0.00,12.86,-3.000000,-0.157895,1,1,12.86,-0.157895,0.693147,1,0,0.00,12.86,-3.000000,-0.157895,1,1,12.86,-0.157895,0.693147,1,0,0.00,12.86,-3.000000,-0.157895,1,1,12.86,-0.157895,0.693147,1,0,0.00,12.86,-3.000000,-0.157895,1,1,12.86,-0.157895,0.693147,0,0,50.00,15.00,-3.000000,-0.157895,0,0,0,0,50.00,15.00,-3.000000,-0.157895,0,0,1,0,0.00,12.86,-3.000000,-0.157895,1,1,0,0,50.00,15.00,-3.000000,-0.157895,0,0,0,0,50.00,15.00,-3.000000,-0.157895,0,0,0,0,50.00,15.00,-3.000000,-0.157895,0,0,0,0,50.00,15.00,-3.000000,-0.157895,0,0
Bounty Hunters,Dust2,1,0,0.00,12.86,-10.000000,-1.000000,0,0,5.00,12.86,0.693147,-1.000000,-10.000000,0.000000,0.000000,0,0,50.00,15.00,-10.000000,-1.000000,0,0,15.00,-1.000000,0.000000,0,0,50.00,15.00,-10.000000,-1.000000,0,0,15.00,-1.000000,0.000000,0,0,50.00,15.00,-10.000000,-1.000000,0,0,15.00,-1.000000,0.000000,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,1,0,0.00,12.86,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0
Bounty Hunters,Mirage,1,0,0.00,12.86,-11.000000,-1.000000,0,0,5.00,12.86,0.693147,-1.000000,-11.000000,0.000000,0.000000,0,0,50.00,15.00,-11.000000,-1.000000,0,0,15.00,-1.000000,0.000000,0,0,50.00,15.00,-11.000000,-1.000000,0,0,15.00,-1.000000,0.000000,1,0,0.00,12.86,-11.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-11.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-11.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-11.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-11.000000,-1.000000,0,0,12.86,-1.000000,0.693147,0,0,50.00,15.00,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0,1,0,0.00,12.86,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0
Bounty Hunters,Nuke,2,0,0.00,11.25,-6.500000,-0.650000,0,0,6.05,11.25,1.098612,-0.650000,-6.500000,0.000000,0.000000,0,0,50.00,15.00,-6.500000,-0.650000,0,0,15.00,-0.650000,0.000000,0,0,50.00,15.00,-6.500000,-0.650000,0,0,15.00,-0.650000,0.000000,1,0,0.00,12.86,-9.000000,-0.900000,0,0,12.86,-0.900000,0.693147,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,2,0,0.00,11.25,-6.500000,-0.650000,0,0,11.25,-0.650000,1.098612,0,0,50.00,15.00,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0,1,0,0.00,12.86,-9.000000,-0.900000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0,0,0,50.00,15.00,-6.500000,-0.650000,0,0
