team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_opponent_adjusted_scoreline_quality,vrs_map_win_opponent_quality,vrs_map_win_sample_confidence,vrs_scoreline_sample_confidence,vrs_map_veto_credibility,vrs_map_veto_strength,vrs_pick_ban_opponent_pool_proxy,vrs_bo1_single_map_upset_risk,vrs_bo3_map_depth_strength,vrs_overtime_strong_opponent_signal,vrs_weak_opponent_close_penalty,vrs_recent_strong_opponent_score,vrs_team_volatility,vrs_seed_volatility_rebound,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
Spirit,Ancient,2,2,100.00,88.75,6.500000,0.600000,0,0,72.00,88.75,1.098612,0.600000,6.500000,0.000000,0.000000,0.616800,19.917500,7.750000,0.123360,0.500000,64.848446,0.219977,0.620000,0.155000,0.000000,0.000000,0.151756,4.500000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,2,2,100.00,88.75,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0
Spirit,Anubis,1,1,100.00,87.14,6.000000,0.600000,0,0,68.85,87.14,0.693147,0.600000,6.000000,0.000000,0.000000,0.747000,23.121429,3.714286,0.074700,0.500000,62.726925,0.188547,0.668571,0.074286,0.000000,0.000000,0.136694,0.000000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,0,0,50.00,85.00,6.000000,0.600000,0,0,1,1,100.00,87.14,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0
Spirit,Dust2,1,1,100.00,87.14,2.000000,0.200000,0,0,66.40,87.14,0.693147,0.200000,2.000000,0.000000,0.000000,0.205600,19.091429,3.714286,0.020560,0.500000,61.070721,0.164011,0.668571,0.074286,0.000000,0.000000,0.053631,0.000000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0
Spirit,Mirage,2,1,50.00,50.00,-2.000000,-0.200000,0,0,49.82,50.00,1.098612,-0.200000,-2.000000,0.000000,0.000000,-0.002875,0.000000,0.000000,-0.000575,0.500000,49.877300,-0.001818,0.000000,0.000000,0.000000,0.000000,-0.058326,7.000000,0.000000,0,0,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,0.000000,1,0,0.00,42.86,-9.000000,-0.900000,0,0,42.86,-0.900000,0.693147,1,0,0.00,42.86,-9.000000,-0.900000,0,0,42.86,-0.900000,0.693147,1,0,0.00,42.86,-9.000000,-0.900000,0,0,42.86,-0.900000,0.693147,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,0,0,50.00,50.00,-2.000000,-0.200000,0,0,1,0,0.00,42.86,-9.000000,-0.900000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,1,1,100.00,57.14,5.000000,0.500000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0
Spirit,Nuke,1,1,100.00,87.14,4.000000,0.400000,0,0,67.71,87.14,0.693147,0.400000,4.000000,0.000000,0.000000,0.498000,23.121429,3.714286,0.049800,0.500000,61.952831,0.177079,0.668571,0.074286,0.000000,0.000000,0.091129,0.000000,0.000000,0,0,50.00,85.00,4.000000,0.400000,0,0,85.00,0.400000,0.000000,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,0,0,50.00,85.00,4.000000,0.400000,0,0,1,1,100.00,87.14,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0
THUNDER dOWNUNDER,Ancient,4,2,50.00,50.00,1.250000,0.160526,1,2,49.28,50.00,1.609438,0.160526,1.250000,0.250000,0.500000,0.086353,0.000000,0.000000,0.034541,0.404714,49.556269,-0.005859,0.000000,0.000000,0.000000,0.210000,0.008322,4.023369,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,4,2,50.00,50.00,1.250000,0.160526,1,2,50.00,0.160526,1.609438,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,4,2,50.00,50.00,1.250000,0.160526,1,2
THUNDER dOWNUNDER,Anubis,2,2,100.00,88.75,5.500000,0.550000,0,0,70.69,88.75,1.098612,0.550000,5.500000,0.000000,0.000000,0.419100,14.763750,7.750000,0.083820,0.666714,66.208006,0.275890,0.620000,0.155000,0.000000,0.000000,0.027283,1.500000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,2,2,100.00,88.75,5.500000,0.550000,0,0,88.75,0.550000,1.098612,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,2,2,100.00,88.75,5.500000,0.550000,0,0
THUNDER dOWNUNDER,Inferno,4,2,50.00,50.00,1.250000,0.096875,1,2,46.90,50.00,1.609438,0.096875,1.250000,0.250000,0.500000,0.014719,0.000000,0.000000,0.005887,0.936571,47.032399,-0.057978,0.000000,0.000000,0.000000,0.525000,0.004782,3.418699,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,4,2,50.00,50.00,1.250000,0.096875,1,2,50.00,0.096875,1.609438,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,4,2,50.00,50.00,1.250000,0.096875,1,2
TYLOO,Ancient,13,4,30.77,32.59,-1.692308,-0.153846,0,1,29.47,32.59,2.639057,-0.153846,-1.692308,0.000000,0.076923,-0.205238,-7.270227,-17.408907,-0.205238,0.268857,39.228958,-0.110370,0.000000,0.000000,0.000000,0.064615,-0.069720,6.976715,0.000000,1,0,0.00,31.32,-12.000000,-1.000000,0,0,31.32,-1.000000,0.693147,1,0,0.00,31.32,-12.000000,-1.000000,0,0,31.32,-1.000000,0.693147,2,0,0.00,27.40,-8.500000,-0.750000,0,0,27.40,-0.750000,1.098612,2,0,0.00,27.40,-8.500000,-0.750000,0,0,27.40,-0.750000,1.098612,2,0,0.00,27.40,-8.500000,-0.750000,0,0,27.40,-0.750000,1.098612,4,0,0.00,21.92,-8.000000,-0.750000,0,0,21.92,-0.750000,1.609438,13,4,30.77,32.59,-1.692308,-0.153846,0,1,32.59,-0.153846,2.639057,1,0,0.00,31.32,-12.000000,-1.000000,0,0,0,0,50.00,36.54,-1.692308,-0.153846,0,0,1,0,0.00,31.32,-5.000000,-0.500000,0,0,0,0,50.00,36.54,-1.692308,-0.153846,0,0,0,0,50.00,36.54,-1.692308,-0.153846,0,0,2,0,0.00,27.40,-7.500000,-0.750000,0,0,9,4,44.44,41.28,1.111111,0.111111,0,1
TYLOO,Anubis,1,0,0.00,12.86,-5.000000,-0.500000,0,0,32.22,12.86,0.693147,-0.500000,-5.000000,0.000000,0.000000,-0.535250,-15.581429,-3.714286,-0.053525,0.226857,41.154385,-0.080678,0.668571,0.000000,0.000000,0.000000,-0.058671,0.000000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,1,0,0.00,12.86,-5.000000,-0.500000,0,0
TYLOO,Inferno,10,7,70.00,67.75,1.600000,0.164276,3,1,70.94,67.75,2.397895,0.164276,1.600000,0.300000,0.100000,0.087693,7.818875,17.750000,0.087693,0.964857,70.460888,0.404067,0.000000,0.355000,1.000000,0.086000,0.028712,5.817216,0.000000,1,1,100.00,69.14,2.000000,0.125000,1,0,69.14,0.125000,0.693147,2,2,100.00,73.00,4.000000,0.362500,1,0,73.00,0.362500,1.098612,2,2,100.00,73.00,4.000000,0.362500,1,0,73.00,0.362500,1.098612,2,2,100.00,73.00,4.000000,0.362500,1,0,73.00,0.362500,1.098612,2,2,100.00,73.00,4.000000,0.362500,1,0,73.00,0.362500,1.098612,4,2,50.00,58.40,-1.500000,-0.115625,2,1,58.40,-0.115625,1.609438,10,7,70.00,67.75,1.600000,0.164276,3,1,67.75,0.164276,2.397895,1,1,100.00,69.14,2.000000,0.125000,1,0,1,1,100.00,69.14,6.000000,0.600000,0,0,0,0,50.00,64.00,1.600000,0.164276,0,0,0,0,50.00,64.00,1.600000,0.164276,0,0,0,0,50.00,64.00,1.600000,0.164276,0,0,2,0,0.00,48.00,-7.000000,-0.593750,1,1,6,5,83.33,73.67,3.666667,0.350877,1,0
TYLOO,Mirage,11,8,72.73,70.32,3.363636,0.327273,0,0,72.87,70.32,2.484907,0.327273,3.363636,0.000000,0.000000,0.293595,9.403938,20.320856,0.293595,1.000000,72.872026,0.457441,0.000000,0.406417,0.000000,0.000000,-0.064131,7.522968,0.000000,2,0,0.00,49.43,-8.000000,-0.750000,0,0,49.43,-0.750000,1.098612,3,0,0.00,43.94,-8.000000,-0.766667,0,0,43.94,-0.766667,1.386294,4,1,25.00,49.55,-5.500000,-0.525000,0,0,49.55,-0.525000,1.609438,4,1,25.00,49.55,-5.500000,-0.525000,0,0,49.55,-0.525000,1.609438,4,1,25.00,49.55,-5.500000,-0.525000,0,0,49.55,-0.525000,1.609438,4,1,25.00,49.55,-5.500000,-0.525000,0,0,49.55,-0.525000,1.609438,11,8,72.73,70.32,3.363636,0.327273,0,0,70.32,0.327273,2.484907,2,0,0.00,49.43,-8.000000,-0.750000,0,0,1,0,0.00,56.49,-8.000000,-0.800000,0,0,1,1,100.00,70.78,2.000000,0.200000,0,0,0,0,50.00,65.91,3.363636,0.327273,0,0,0,0,50.00,65.91,3.363636,0.327273,0,0,0,0,50.00,65.91,3.363636,0.327273,0,0,7,7,100.00,84.27,8.428571,0.814286,0,0
TYLOO,Nuke,5,4,80.00,75.09,2.600000,0.230000,1,0,68.71,75.09,1.791759,0.230000,2.600000,0.200000,0.000000,0.205980,11.456509,12.545455,0.102990,0.445143,61.962974,0.166585,0.250909,0.250909,0.000000,0.000000,0.094970,3.382307,0.000000,0,0,50.00,71.00,2.600000,0.230000,0,0,71.00,0.230000,0.000000,1,1,100.00,75.14,5.000000,0.500000,0,0,75.14,0.500000,0.693147,1,1,100.00,75.14,5.000000,0.500000,0,0,75.14,0.500000,0.693147,1,1,100.00,75.14,5.000000,0.500000,0,0,75.14,0.500000,0.693147,2,2,100.00,78.25,4.500000,0.375000,1,0,78.25,0.375000,1.098612,2,2,100.00,78.25,4.500000,0.375000,1,0,78.25,0.375000,1.098612,5,4,80.00,75.09,2.600000,0.230000,1,0,75.09,0.230000,1.791759,0,0,50.00,71.00,2.600000,0.230000,0,0,1,1,100.00,75.14,5.000000,0.500000,0,0,0,0,50.00,71.00,2.600000,0.230000,0,0,0,0,50.00,71.00,2.600000,0.230000,0,0,1,1,100.00,75.14,4.000000,0.250000,1,0,0,0,50.00,71.00,2.600000,0.230000,0,0,3,2,66.67,69.56,1.333333,0.133333,0,0
TYLOO,Overpass,7,5,71.43,68.46,2.428571,0.242857,0,1,67.53,68.46,2.079442,0.242857,2.428571,0.000000,0.142857,0.217586,9.120000,12.923077,0.152310,0.776429,64.985648,0.272273,0.110769,0.258462,0.500000,0.000000,-0.059407,5.150788,0.000000,1,0,0.00,55.71,-2.000000,-0.200000,0,1,55.71,-0.200000,0.693147,2,0,0.00,48.75,-4.500000,-0.450000,0,1,48.75,-0.450000,1.098612,3,1,33.33,54.44,-2.333333,-0.233333,0,1,54.44,-0.233333,1.386294,3,1,33.33,54.44,-2.333333,-0.233333,0,1,54.44,-0.233333,1.386294,4,2,50.00,59.00,-1.000000,-0.100000,0,1,59.00,-0.100000,1.609438,4,2,50.00,59.00,-1.000000,-0.100000,0,1,59.00,-0.100000,1.609438,7,5,71.43,68.46,2.428571,0.242857,0,1,68.46,0.242857,2.079442,1,0,0.00,55.71,-2.000000,-0.200000,0,1,1,0,0.00,55.71,-7.000000,-0.700000,0,0,1,1,100.00,70.00,2.000000,0.200000,0,0,0,0,50.00,65.00,2.428571,0.242857,0,0,1,1,100.00,70.00,3.000000,0.300000,0,0,0,0,50.00,65.00,2.428571,0.242857,0,0,3,3,100.00,76.67,7.000000,0.700000,0,0
The Huns,Ancient,2,1,50.00,50.00,-4.000000,-0.400000,0,0,48.12,50.00,1.098612,-0.400000,-4.000000,0.000000,0.000000,-0.263850,0.000000,0.000000,-0.052770,0.500000,48.732299,-0.018781,0.000000,0.000000,0.000000,0.000000,-0.212360,6.000000,0.000000,0,0,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,0.000000,0,0,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,0.000000,0,0,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,0.000000,1,0,0.00,42.86,-10.000000,-1.000000,0,0,42.86,-1.000000,0.693147,2,1,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,1.098612,2,1,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,1.098612,2,1,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,1.098612,0,0,50.00,50.00,-4.000000,-0.400000,0,0,0,0,50.00,50.00,-4.000000,-0.400000,0,0,0,0,50.00,50.00,-4.000000,-0.400000,0,0,1,0,0.00,42.86,-10.000000,-1.000000,0,0,1,1,100.00,57.14,2.000000,0.200000,0,0,0,0,50.00,50.00,-4.000000,-0.400000,0,0,0,0,50.00,50.00,-4.000000,-0.400000,0,0
The Huns,Dust2,2,1,50.00,50.00,-3.000000,-0.347368,1,0,48.45,50.00,1.098612,-0.347368,-3.000000,0.500000,0.000000,-0.289832,0.000000,0.000000,-0.057966,0.500000,48.955630,-0.015472,0.000000,0.000000,0.000000,0.000000,-0.054175,5.000000,0.000000,0,0,50.00,50.00,-3.000000,-0.347368,0,0,50.00,-0.347368,0.000000,0,0,50.00,50.00,-3.000000,-0.347368,0,0,50.00,-0.347368,0.000000,0,0,50.00,50.00,-3.000000,-0.347368,0,0,50.00,-0.347368,0.000000,0,0,50.00,50.00,-3.000000,-0.347368,0,0,50.00,-0.347368,0.000000,2,1,50.00,50.00,-3.000000,-0.347368,1,0,50.00,-0.347368,1.098612,2,1,50.00,50.00,-3.000000,-0.347368,1,0,50.00,-0.347368,1.098612,2,1,50.00,50.00,-3.000000,-0.347368,1,0,50.00,-0.347368,1.098612,0,0,50.00,50.00,-3.000000,-0.347368,0,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0,2,1,50.00,50.00,-3.000000,-0.347368,1,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0
The Huns,Mirage,2,0,0.00,11.25,-8.000000,-0.800000,0,0,27.72,11.25,1.098612,-0.800000,-8.000000,0.000000,0.000000,-0.584400,-21.680625,-7.750000,-0.116880,0.500000,34.963814,-0.222758,0.620000,0.000000,0.000000,0.000000,-0.302330,1.000000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,2,0,0.00,11.25,-8.000000,-0.800000,0,0,11.25,-0.800000,1.098612,2,0,0.00,11.25,-8.000000,-0.800000,0,0,11.25,-0.800000,1.098612,2,0,0.00,11.25,-8.000000,-0.800000,0,0,11.25,-0.800000,1.098612,2,0,0.00,11.25,-8.000000,-0.800000,0,0,11.25,-0.800000,1.098612,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,2,0,0.00,11.25,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0
The Huns,Nuke,1,0,0.00,12.86,-3.000000,-0.300000,0,0,33.46,12.86,0.693147,-0.300000,-3.000000,0.000000,0.000000,-0.219150,-20.781429,-3.714286,-0.021915,0.500000,38.837069,-0.165377,0.668571,0.000000,0.000000,0.000000,-0.085910,0.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0
